gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Krt8,0.088176682,0.308875499,1.650160471,0.187179068,0.851520236,NA
Krt80,0.570556831,-0.317728299,0.813964061,-0.39034684,0.696280092,0.858315806
Krt81,0.00568087,-0.029238035,2.982683115,-0.009802595,0.992178786,NA
Krt82,0.030982562,0.288724254,2.98293069,0.096792143,0.922891464,NA
Krt83,0,NA,NA,NA,NA,NA
Krt84,0,NA,NA,NA,NA,NA
Krt86,0.003407059,0.066773036,2.982930691,0.022385044,0.98214081,NA
Krt87,0.020874842,0.618964978,2.979985481,0.20770738,0.835457455,NA
Krt88,0,NA,NA,NA,NA,NA
Krt9,0.747233056,-0.123816844,0.503545059,-0.245890296,0.805767156,0.915369749
Krt90,0.019120702,-0.04097955,2.976646108,-0.013767021,0.989015853,NA
Krtap10-10,0,NA,NA,NA,NA,NA
Krtap10-4,0,NA,NA,NA,NA,NA
Krtap11-1,0,NA,NA,NA,NA,NA
Krtap12-1,0,NA,NA,NA,NA,NA
Krtap13,0.030982562,0.288724254,2.98293069,0.096792143,0.922891464,NA
Krtap1-3,0,NA,NA,NA,NA,NA
Krtap13-1,0,NA,NA,NA,NA,NA
Krtap14,0.059818595,-0.143779032,2.982094668,-0.048214107,0.961545607,NA
Krtap1-4,0,NA,NA,NA,NA,NA
Krtap15,0.012646141,0.30299656,2.982998787,0.101574483,0.919094434,NA
Krtap1-5,0,NA,NA,NA,NA,NA
Krtap16-1,0.023221401,0.263154359,2.779388005,0.094680685,0.92456846,NA
Krtap16-3,0,NA,NA,NA,NA,NA
Krtap17-1,0.191671104,0.822368429,0.730660208,1.125514186,0.260371209,NA
Krtap19-1,0,NA,NA,NA,NA,NA
Krtap19-2,0.034077723,-0.009319951,2.982493314,-0.003124886,0.997506706,NA
Krtap19-3,0,NA,NA,NA,NA,NA
Krtap19-4,0,NA,NA,NA,NA,NA
Krtap19-5,0,NA,NA,NA,NA,NA
Krtap19-9b,0,NA,NA,NA,NA,NA
Krtap20-2,0,NA,NA,NA,NA,NA
Krtap21-1,0,NA,NA,NA,NA,NA
Krtap22-2,0,NA,NA,NA,NA,NA
Krtap2-4,0,NA,NA,NA,NA,NA
Krtap24-1,0,NA,NA,NA,NA,NA
Krtap26-1,0.00163604,0.349720942,2.982998787,0.117238044,0.90667142,NA
Krtap27-1,0,NA,NA,NA,NA,NA
Krtap28-10,0.001592801,0.349720942,2.982998787,0.117238044,0.90667142,NA
Krtap28-13,0.091952376,-0.068543355,2.978351543,-0.023013856,0.98163922,NA
Krtap29-1,0.019778196,0.008094997,2.982548409,0.002714121,0.997834447,NA
Krtap3-1,0,NA,NA,NA,NA,NA
Krtap31-1,0,NA,NA,NA,NA,NA
Krtap31-2,0,NA,NA,NA,NA,NA
Krtap3-2,0,NA,NA,NA,NA,NA
Krtap3-3,0,NA,NA,NA,NA,NA
Krtap4-1,0,NA,NA,NA,NA,NA
Krtap4-13,0,NA,NA,NA,NA,NA
Krtap4-16,0,NA,NA,NA,NA,NA
Krtap4-2,0,NA,NA,NA,NA,NA
Krtap4-6,0,NA,NA,NA,NA,NA
Krtap4-7,0,NA,NA,NA,NA,NA
Krtap4-8,0,NA,NA,NA,NA,NA
Krtap4-9,0,NA,NA,NA,NA,NA
Krtap5-1,0,NA,NA,NA,NA,NA
Krtap5-2,0.014538228,0.489901578,2.982998787,0.164231236,0.869549112,NA
Krtap5-3,0.022599907,0.347915668,2.980247897,0.116740513,0.907065685,NA
Krtap5-4,0.00163604,0.349720942,2.982998787,0.117238044,0.90667142,NA
Krtap5-5,0.008050484,0.749290703,2.979861589,0.251451512,0.801465046,NA
Krtap6-1,0.003407059,0.066773036,2.982930691,0.022385044,0.98214081,NA
Krtap6-2,0,NA,NA,NA,NA,NA
Krtap6-3,0,NA,NA,NA,NA,NA
Krtap6-5,0,NA,NA,NA,NA,NA
Krtap7-1,0,NA,NA,NA,NA,NA
Krtap8-1,0,NA,NA,NA,NA,NA
Krtap9-1,0,NA,NA,NA,NA,NA
Krtap9-3,0,NA,NA,NA,NA,NA
Krtap9-5,0,NA,NA,NA,NA,NA
Krtcap2,12.93091203,0.313880011,0.185733451,1.689948739,0.091037762,0.238162126
Krtcap3,2.632192166,0.066252154,0.276477346,0.239629594,0.81061742,0.918372724
Krtdap,0.908703303,-0.546157717,1.762320177,-0.309908338,0.756630662,0.890467897
Ksr1,115.1494963,-0.118940634,0.068677601,-1.731869388,0.08329682,0.223465195
Ksr2,580.605455,-0.253459764,0.097110728,-2.610007863,0.009054014,0.043869906
Kti12,0,NA,NA,NA,NA,NA
Ktn1,457.9409745,0.104993918,0.079875256,1.314473632,0.188686866,0.394561632
Kxd1,37.58271911,0.273751028,0.136505993,2.005413987,0.044918808,0.144166206
Ky,16.00188628,-0.464253745,0.172617085,-2.689500554,0.007155903,0.036804318
Kyat1,56.72320408,-0.087704619,0.075243443,-1.165611446,0.243771578,0.467780107
Kyat3,20.33309394,-0.18225367,0.121412627,-1.501109673,0.133327197,0.310209485
Kynu,1.832570068,-0.018010598,0.33103644,-0.054406694,0.956611146,0.982975806
L1cam,88.67827566,-0.256685019,0.096851479,-2.650295277,0.008042145,0.040211198
L1td1,0.879118539,0.834361359,0.734162999,1.136479719,0.255755849,0.482786722
L2hgdh,35.28502542,-0.053575234,0.066012279,-0.811594979,0.417024073,0.651610813
L3hypdh,19.52032214,0.094482494,0.119246828,0.792327101,0.428169973,0.662007064
L3mbtl1,46.09268768,0.076034156,0.072443287,1.049567996,0.293916778,0.526454919
L3mbtl2,23.67948425,-0.05504063,0.111611669,-0.493144044,0.621910812,0.812030577
L3mbtl3,102.5528752,0.143905486,0.072545422,1.983660465,0.047293704,0.149389502
L3mbtl4,117.1562102,-0.091067471,0.146221036,-0.622806901,0.533411423,0.748988744
Lacc1,14.34658333,0.323071958,0.203488057,1.587670368,0.112360897,0.275043966
Lactb,64.66955067,0.310039782,0.091398584,3.392172724,0.000693407,0.006220783
Lactb2,71.99069055,-0.027937606,0.056095789,-0.49803393,0.618460128,0.809898393
Lactbl1,0.770985193,0.218555794,0.591211222,0.369674638,0.711624931,0.867864011
Lad1,1.183015816,-0.275645993,0.599571816,-0.459738076,0.645704236,0.827407038
Lag3,1.098095396,0.983630147,0.41125139,2.391797745,0.016766079,0.069792966
Lage3,32.90955301,0.775746891,0.239383541,3.240602458,0.001192774,0.009446654
Lair1,8.528076152,0.076420584,0.188140881,0.406188082,0.68460441,0.851728192
Lalba,0.072683884,0.135996615,2.982427512,0.045599303,0.963629625,NA
Lama1,30.11936364,0.143517167,0.134153126,1.069801144,0.284708827,0.51530579
Lama2,257.350525,0.222671374,0.146794332,1.516893546,0.129293563,0.303607924
Lama3,15.52284785,-0.025073733,0.319351737,-0.078514473,0.937418818,0.97507096
Lama4,80.82320534,0.219351112,0.172058232,1.274865546,0.202356836,0.413225775
Lama5,12.259512,0.137741767,0.24551199,0.561038857,0.574771048,0.779660283
Lamb1,45.89173974,0.501441496,0.146024145,3.433962899,0.000594826,0.005540951
Lamb2,10.59981043,-0.330839233,0.331924423,-0.99673061,0.318895287,0.55424496
Lamb3,16.64254396,0.209680749,0.206866505,1.013604156,0.310771674,0.544861904
Lamc1,120.3893702,0.022384701,0.118863596,0.188322599,0.850623771,0.93692564
Lamc2,2.210975293,0.024876937,0.321633713,0.077345551,0.938348655,0.975247285
Lamc3,11.28256904,0.903761127,0.28491616,3.172024808,0.001513801,0.011310672
Lamp1,87.37404645,0.526963711,0.118787132,4.436201985,9.15599E-06,0.000219446
Lamp2,117.8895234,0.220648116,0.066631771,3.311455059,0.000928121,0.007770976
Lamp3,2.08594805,0.443562523,0.316474418,1.401574655,0.1610423,0.354507245
Lamp5,43.65873481,0.396807885,0.144600298,2.744170588,0.0060664,0.032480697
Lamtor1,36.89461195,0.326310232,0.088934615,3.66910264,0.000243403,0.002797975
Lamtor2,18.72284058,0.567725058,0.148390564,3.825883825,0.000130304,0.001718399
Lamtor3,32.9887217,0.368602563,0.065071825,5.664549375,1.47411E-08,1.14525E-06
Lamtor3-ps,0.028947994,0.302564683,2.714130674,0.111477566,0.911237654,NA
Lamtor4,34.94002747,-0.034784113,0.108840963,-0.319586601,0.749281733,0.886845479
Lamtor5,19.16740453,0.268901797,0.1472909,1.825651125,0.06790283,0.19429759
Lancl1,122.7510659,-0.052249103,0.058458524,-0.893780747,0.371439212,0.608655072
Lancl2,25.08846937,-0.282046015,0.081027749,-3.480857083,0.000499812,0.004860671
Lancl3,24.04168027,-0.196456359,0.145896832,-1.346543011,0.178127459,0.379676119
Lao1,0.2123237,0.480221648,2.703011425,0.177661716,0.858988653,NA
Lap3,17.932414,0.165940988,0.153014321,1.08448011,0.278151981,0.508648386
Laptm4a,96.45895059,0.050094246,0.116231495,0.430986853,0.66647793,0.839937232
Laptm4b,82.69045792,0.068043824,0.098293858,0.692248994,0.488780976,0.712823794
Laptm5,6.069775606,0.799025149,0.526925731,1.516390457,0.129420651,0.303843877
Large1,933.4849417,-0.153798074,0.071575248,-2.148760617,0.031653381,0.111918711
Large2,1.73979719,0.223609757,0.36676406,0.609682848,0.542071919,0.755262665
Larp1,163.7092521,0.252078908,0.055528967,4.539592984,5.63629E-06,0.000149003
Larp1b,189.7132924,-0.117105868,0.067120735,-1.744704785,0.08103627,0.219202918
Larp4,103.5090264,0.028496469,0.059925544,0.475531257,0.63440836,0.821039229
Larp4b,268.9944334,-0.118695968,0.045158586,-2.628425286,0.00857812,0.042238531
Larp6,33.94043437,-0.130147848,0.112243198,-1.159516568,0.246245687,0.470748053
Larp7,40.95011906,0.254506326,0.091964975,2.767426673,0.005650075,0.030815037
Lars,65.76232948,0.163794709,0.098790727,1.657996805,0.097318111,0.248751452
Lars2,98.09542784,-0.180305139,0.093959876,-1.918958891,0.054989537,0.166580372
Las1l,176.8005683,-0.078626122,0.099074984,-0.79360216,0.427427075,0.661217739
Lasp1,39.98787302,-0.014438839,0.077009666,-0.187493859,0.851273438,0.937325752
Lat,1.830253081,-0.283773813,0.321002908,-0.884022561,0.376684034,0.613552023
Lat2,6.338764154,0.200974918,0.200739777,1.001171372,0.316743965,0.552144463
Lats1,80.76103705,-0.186256708,0.092262085,-2.018778439,0.043510253,0.140767378
Lats2,23.61361763,0.48005798,0.184231266,2.60573566,0.009167718,0.044303614
Lax1,1.510467124,-0.590388289,0.423429918,-1.394299892,0.163227064,0.358005508
Layn,14.33359325,0.285069591,0.289404808,0.985020232,0.324614133,0.560855629
Lbh,24.22891997,-0.067361434,0.140865313,-0.478197458,0.632509672,0.81988272
Lbhd1,37.94922514,-0.383179902,0.14557644,-2.632156013,0.008484489,0.041856203
Lbhd2,0.122067641,0.111488286,0.98135423,0.113606568,0.90954968,NA
Lbp,8.172527087,-1.089453378,0.450559516,-2.418001042,0.015606032,0.066169924
Lbr,35.47212644,0.213607728,0.107285704,1.991017631,0.046478949,0.147755835
Lbx1,1.343703254,-0.002785846,0.52272142,-0.005329504,0.995747691,0.997888426
Lbx2,0.137865456,0.003786519,1.388502028,0.002727053,0.997824129,NA
Lca5,45.83061114,-0.012697273,0.110627105,-0.114775427,0.908623127,0.962118624
Lca5l,44.88900844,0.32166291,0.139714044,2.302294745,0.021318556,0.083600811
Lcat,2.248729397,-0.347850224,0.439485318,-0.791494527,0.428655469,0.662271286
Lce1a1,0,NA,NA,NA,NA,NA
Lce1a2,0,NA,NA,NA,NA,NA
Lce1b,0,NA,NA,NA,NA,NA
Lce1c,0,NA,NA,NA,NA,NA
Lce1d,0,NA,NA,NA,NA,NA
Lce1e,0,NA,NA,NA,NA,NA
Lce1f,0,NA,NA,NA,NA,NA
Lce1g,0.069165394,-0.118816935,2.503985629,-0.047451125,0.962153683,NA
Lce1h,0.012646141,0.30299656,2.982998787,0.101574483,0.919094434,NA
Lce1i,0,NA,NA,NA,NA,NA
Lce1j,0,NA,NA,NA,NA,NA
Lce1k,0,NA,NA,NA,NA,NA
Lce1l,0,NA,NA,NA,NA,NA
Lce1m,0,NA,NA,NA,NA,NA
Lce3a,0,NA,NA,NA,NA,NA
Lce3b,0.012286158,0.30299656,2.982998787,0.101574483,0.919094434,NA
Lce3c,0,NA,NA,NA,NA,NA
Lce3d,0,NA,NA,NA,NA,NA
Lce3e,0,NA,NA,NA,NA,NA
Lce3f,0,NA,NA,NA,NA,NA
Lce6a,0.00339797,0.066773036,2.982930691,0.022385044,0.98214081,NA
Lck,1.945866658,0.378807554,0.363303845,1.042674222,0.297099201,0.529996149
Lclat1,111.0892654,-0.178400501,0.068791067,-2.593367247,0.009504122,0.045536725
Lcmt1,40.12488269,-0.13178485,0.102620892,-1.284191229,0.199075053,0.408768797
Lcmt2,6.913419143,0.132767878,0.213689724,0.621311474,0.534394705,0.749899212
Lcn10,0.001592801,0.349720942,2.982998787,0.117238044,0.90667142,NA
Lcn11,0,NA,NA,NA,NA,NA
Lcn12,0,NA,NA,NA,NA,NA
Lcn2,4.943048311,0.365799608,1.218950541,0.300093889,0.764105541,0.894380171
Lcn3,0.003407059,0.066773036,2.982930691,0.022385044,0.98214081,NA
Lcn4,0,NA,NA,NA,NA,NA
Lcn5,0.002211601,0.066773036,2.982930691,0.022385044,0.98214081,NA
Lcn6,0.001592801,0.349720942,2.982998787,0.117238044,0.90667142,NA
Lcn8,0.017390373,0.740717788,2.980737084,0.248501551,0.80374637,NA
Lcn9,0,NA,NA,NA,NA,NA
Lcor,239.1932385,0.019612725,0.151571904,0.129395518,0.897044694,0.957896113
Lcorl,295.7314122,0.015361912,0.045600207,0.336882518,0.736205465,0.879848735
Lcp1,56.10448972,-0.286500197,0.248460525,-1.153101469,0.248868739,0.473772247
Lcp2,3.992133454,0.169237391,0.342389295,0.494283536,0.621105951,0.811641457
Lct,1.630942632,-0.183590533,0.339503195,-0.540762312,0.588671423,0.78861255
Lctl,8.555397267,0.599940831,0.265340409,2.261023243,0.023757818,0.090366747
Ldah,139.9173426,-0.166709064,0.059404973,-2.806314966,0.005011168,0.028164394
Ldb1,743.0904332,-0.417046685,0.075586413,-5.517482192,3.43891E-08,2.32391E-06
Ldb2,402.6659758,-0.202134672,0.064806982,-3.119026136,0.001814499,0.013065878
Ldb3,47.70536855,0.152167728,0.107049396,1.421472078,0.155179565,0.345160819
Ldc1,0.111002475,-0.012719969,0.995861517,-0.01277283,0.989809034,NA
Ldha,15.59099952,0.446363451,0.232533417,1.919566905,0.054912628,0.166501969
Ldhal6b,0,NA,NA,NA,NA,NA
Ldha-ps,0.019778196,0.008094997,2.982548409,0.002714121,0.997834447,NA
Ldhb,96.73403172,0.148937604,0.071418326,2.08542557,0.037030688,0.1251693
Ldhc,1.408296725,0.995528993,0.464061401,2.14525274,0.031932645,0.112587257
Ldhd,16.43740625,-0.017644624,0.132838478,-0.132827657,0.894329681,0.956519954
Ldlr,112.3973951,0.150726078,0.157637828,0.956154243,0.338994313,0.576242399
Ldlrad1,0.383524025,-0.429288053,0.53108115,-0.808328546,0.418901474,NA
Ldlrad2,0.484480563,1.229617573,0.896584012,1.371447133,0.170235613,NA
Ldlrad3,146.7823483,0.169737643,0.090148662,1.882863704,0.059718841,0.176803377
Ldlrad4,339.9840184,0.028353299,0.083685332,0.33880846,0.734754028,0.879152926
Ldlrap1,11.12101298,0.196683299,0.229970393,0.855254872,0.392410065,0.628388531
Ldoc1,0.217219552,0.675193672,1.189541522,0.567608326,0.570300952,NA
Ldoc1l,1.029449441,-0.493520437,0.702650391,-0.702369833,0.482448554,0.7076098
Leap2,0.04014605,0.555298882,1.763523846,0.31488028,0.752852555,NA
Leat1,0.021555853,0.430652335,2.787418257,0.154498642,0.877216582,NA
Lect2,0.030603509,0.64857209,2.9771338,0.217851173,0.827545072,NA
Lef1,83.98959646,0.568351258,0.306194004,1.856180236,0.063427872,0.184766743
Lef1os1,0.007273671,0.17657116,2.980742749,0.059237303,0.952763099,NA
Lefty1,0.007794643,0.301852655,2.979806072,0.10129943,0.919312769,NA
Lefty2,0.109212571,-0.143779044,2.982094668,-0.048214111,0.961545604,NA
Lekr1,153.1312435,-0.101491396,0.101045094,-1.004416856,0.315177729,0.550212053
Lelp1,0.002282901,0.066773036,2.982930691,0.022385044,0.98214081,NA
Lemd1,13.70705113,-0.284117026,0.133804592,-2.123372768,0.033722627,0.117000869
Lemd2,32.76306374,-0.409848707,0.095042186,-4.312282011,1.61578E-05,0.000345567
Lemd3,107.9518429,-0.0980237,0.076485267,-1.281602386,0.199982163,0.409924848
Lenep,0.04027984,0.302123104,2.112371112,0.14302558,0.886269979,NA
Leng1,15.21989636,0.293556845,0.12514877,2.345663036,0.01899327,0.076620501
Leng8,150.1719009,-0.236336588,0.087380179,-2.704693347,0.006836747,0.035522779
Leng9,26.55421411,0.187018627,0.17264671,1.083244659,0.278699842,0.508858177
Leo1,27.06356218,-0.100163951,0.116065962,-0.862991611,0.388142079,0.624071043
Lep,0.091175457,-0.433447454,2.981699177,-0.145369277,0.88441932,NA
Lepr,41.36273375,-0.27290637,0.167357347,-1.630680545,0.102957744,0.259164406
Leprot,20.66651797,0.192737934,0.11463184,1.681364741,0.09269209,0.240452018
Leprotl1,33.13322062,0.114928846,0.133400825,0.861530251,0.388946067,0.624879871
Letm1,50.4609049,-0.095600252,0.075897152,-1.259602617,0.207812751,0.420243563
Letm2,140.9893182,0.129061426,0.107667809,1.198700217,0.230644534,0.450000153
Letmd1,41.728121,0.185237449,0.120179829,1.541335598,0.123235129,0.293616024
Lexm,1.273036042,0.356389507,0.422782977,0.842960871,0.399250328,0.634826087
Lfng,9.318533445,-0.021052624,0.294263835,-0.071543361,0.942965316,0.976685208
Lgals1,9.066259409,0.250706543,0.26331172,0.952128311,0.341031912,0.578359712
Lgals12,1.216503983,0.79019802,0.461353464,1.712782241,0.086752608,0.230034401
Lgals1-ps1,0.019778196,0.008094997,2.982548409,0.002714121,0.997834447,NA
Lgals2,0.622895793,0.164209602,0.937874982,0.175086877,0.86101137,0.941765116
Lgals3,4.345085594,0.392430531,0.424431737,0.924602232,0.355172852,0.592889213
Lgals3bp,2.590254022,-0.434331131,0.345222168,-1.258120629,0.208348134,0.420804644
Lgals4,5.001477675,-0.362718071,0.271544715,-1.335758166,0.181628331,0.384835948
Lgals7,0.163275253,0.631571004,1.028970212,0.613789395,0.539354506,NA
Lgals8,121.1848218,0.147322782,0.05853291,2.516922205,0.011838497,0.053768761
Lgals9,13.1949012,0.319296333,0.271938367,1.174149633,0.240335096,0.463404857
Lgalsl,11.76849064,-0.022080476,0.127932319,-0.172594978,0.8629698,0.942787026
Lgi1,343.3187893,0.139349254,0.122419978,1.13828851,0.25500003,0.481718277
Lgi2,106.2078696,0.203975971,0.098444968,2.071979647,0.038267339,0.128098533
Lgi3,94.0555294,-0.138226362,0.10050142,-1.375367259,0.169017614,0.365996523
Lgi4,33.00315202,-0.369039728,0.230854131,-1.598584034,0.10991306,0.271114924
Lgmn,83.4536252,-0.014291101,0.097159436,-0.147089176,0.883061633,0.95128796
Lgr4,128.6764509,-0.084037206,0.111966119,-0.750559248,0.452917954,0.681809727
Lgr5,175.1417729,-0.590202972,0.126145946,-4.678731201,2.88656E-06,8.8618E-05
Lgr6,16.76347641,0.422721459,0.271221476,1.55858402,0.119094868,0.287007335
Lgsn,0.904030355,0.027313372,0.54533123,0.050085839,0.960053985,0.984177044
Lhb,0.04043711,0.017880169,1.729752394,0.010336837,0.991752544,NA
Lhcgr,1.661396085,1.026365232,0.515648696,1.99043504,0.046543033,0.147918383
Lhfp,120.2576038,-0.029470223,0.164951741,-0.178659669,0.858204939,0.940697716
Lhfpl1,1.747584695,0.377015293,0.281807733,1.337845805,0.180946707,0.384072459
Lhfpl2,44.99829678,-0.19980694,0.156206286,-1.279122279,0.200853999,0.411106743
Lhfpl3,1158.899343,-0.147340225,0.089501657,-1.646229031,0.099716614,0.253145914
Lhfpl4,96.93625194,-0.133443998,0.07088118,-1.88264358,0.059748686,0.176845891
Lhfpl5,5.740993376,0.365289578,0.254182263,1.437116709,0.150684834,0.338659087
Lhpp,12.96513026,0.000872173,0.150479685,0.005795953,0.995375524,0.997633616
Lhx1,11.45327849,0.410471982,0.164680702,2.492532376,0.012683577,0.056616294
Lhx1os,28.4425124,-0.231882667,0.181183389,-1.279822989,0.200607397,0.410837761
Lhx2,0.821926534,0.065174058,0.526956078,0.123680248,0.901568451,0.959004096
Lhx3,1.182757731,0.707114661,0.508555795,1.39043674,0.164396297,0.359660885
Lhx4,10.42082416,-0.160910279,0.236774567,-0.679592752,0.496762361,0.719573923
Lhx5,14.42772853,-0.133651314,0.148749068,-0.898501862,0.368918053,0.606015458
Lhx6,0.378053592,0.990500404,1.329003129,0.745295765,0.45609294,NA
Lhx8,0.053244234,0.312594299,2.54435372,0.122858035,0.902219517,NA
Lhx9,1.210732903,0.36273255,0.531698648,0.682214543,0.4951033,0.718305647
Lias,80.28040332,-0.069993963,0.060913345,-1.149074361,0.250525319,0.475823118
Lif,0.198860854,-0.112839073,1.571041627,-0.071824368,0.94274168,NA
Lifr,80.87110402,0.045769669,0.126074588,0.363036433,0.716577669,0.869817215
Lig1,47.83178802,0.025540683,0.118952943,0.214712494,0.829991481,0.927466338
Lig3,47.30820266,0.250603877,0.071159509,3.521720139,0.000428757,0.004310399
Lig4,6.768088085,0.57703657,0.178863061,3.226136057,0.001254737,0.009788062
Lilra5,0.33934604,0.141855362,2.133365366,0.066493703,0.946984771,NA
Lilra6,0.956428606,0.463279142,1.814508169,0.255319403,0.798476415,0.911034507
Lilrb4a,1.859412206,0.660468318,0.906671315,0.72845397,0.466335736,0.694297336
Lilrb4b,0,NA,NA,NA,NA,NA
Lima1,142.8262525,0.087978657,0.077634012,1.133248879,0.257109753,0.484237859
Limch1,1139.035323,-0.091352469,0.084339142,-1.083156257,0.278739072,0.508858177
Limd1,40.7534149,0.195009258,0.108619033,1.795350706,0.072597841,0.203461017
Limd2,4.81247446,0.30901624,0.338484201,0.9129414,0.361273362,0.598657694
Lime1,0,NA,NA,NA,NA,NA
Limk1,135.8767212,0.124130311,0.053269206,2.330245182,0.019793196,0.079024016
Limk2,211.255545,-0.151098692,0.067178684,-2.249205883,0.0244994,0.092387453
Lims1,292.0939008,0.007707617,0.06223912,0.123838786,0.901442922,0.958961286
Lims2,29.47481749,0.223566503,0.153004508,1.461175928,0.143967167,0.32732969
Lin28a,0.631565291,0.629352031,0.46610753,1.35022927,0.176942452,0.378244506
Lin28b,215.139572,0.12121926,0.068040054,1.781586756,0.074816646,0.20774216
Lin37,8.682017805,0.641563799,0.226539601,2.832016115,0.004625552,0.026446115
Lin52,165.870019,-0.160254998,0.064000689,-2.503957388,0.012281282,0.055230709
Lin54,22.73666933,0.076099974,0.169183697,0.449806782,0.652849768,0.832314219
Lin7a,391.6055032,-0.144842048,0.079845001,-1.814040277,0.069671525,0.197856022
Lin7b,18.89859331,0.065589018,0.197090099,0.332786978,0.739295089,0.881787944
Lin7c,47.69766718,0.487848688,0.163065058,2.991742642,0.0027739,0.018025221
Lin9,18.30938616,0.489896832,0.140691208,3.482071405,0.000497551,0.004846295
Lincmd1,0.092005382,0.245069261,1.681515385,0.145743098,0.884124197,NA
Lingo1,103.5369928,-0.077889632,0.096018637,-0.811192849,0.417254932,0.651837761
Lingo2,5398.24742,-0.20440898,0.069183878,-2.954575355,0.003130997,0.019672326
Lingo3,2.450656591,0.319186214,0.243846551,1.308963414,0.190546744,0.397033222
Lingo4,14.27896553,0.79106209,0.18564903,4.261062345,2.03457E-05,0.000407283
Lins1,17.13071499,0.177059274,0.116993589,1.513410051,0.130175533,0.305083045
Lipa,47.88995273,0.014829919,0.101523137,0.146074275,0.883862754,0.951605428
Lipc,5.2424565,1.140573943,0.423792343,2.691350989,0.007116328,0.036666828
Lipe,44.30219521,0.550386515,0.11258375,4.888685216,1.01512E-06,3.87083E-05
Lipf,0.309914437,0.019424975,0.743191373,0.026137245,0.97914787,NA
Lipg,0.112636871,0.586319187,1.911584022,0.306719025,0.759057248,NA
Liph,2.049667765,-0.113513848,0.34081929,-0.333061688,0.739087718,0.881724776
Lipi,0.72948911,1.457358588,0.637276473,2.286854529,0.022204315,0.086062917
Lipk,1.149566563,0.318206116,0.446069981,0.713354696,0.4756263,0.702112086
Lipm,46.8578512,-0.113229397,0.120390383,-0.940518625,0.3469516,0.58441899
Lipn,33.86702152,0.158983458,0.064919816,2.448920346,0.014328513,0.062398011
Lipo1,0.371110446,0.206906407,0.483440697,0.427987152,0.668660475,NA
Lipo2,0.188074344,1.409216271,0.901615033,1.562991098,0.118054689,NA
Lipo3,12.04236161,-0.235918261,0.180087365,-1.310021174,0.190188673,0.396545348
Lipo4,0.178803225,0.811452926,1.584737592,0.512042454,0.608621297,NA
Lipo5,0.152439918,1.012717316,1.078918665,0.93864102,0.347915085,NA
Lipt1,1.987864729,0.731111196,0.29837408,2.450317383,0.014273034,0.062251361
Lipt2,1.433206658,0.232732939,0.323581642,0.719240242,0.471992909,0.699358836
Litaf,106.7245453,0.139436218,0.14683757,0.949594973,0.342318094,0.579682998
Litafd,1.170369844,0.760258711,0.384077738,1.97943967,0.047766526,0.150425371
Lix1,44.06344618,0.051460186,0.134094562,0.383760425,0.701156022,0.861027135
Lix1l,43.30711762,-0.00782873,0.075885003,-0.103165704,0.917831459,0.965691112
Lkaaear1,0.015393144,0.209542981,2.982998787,0.070245748,0.943998063,NA
Llcfc1,0,NA,NA,NA,NA,NA
Llgl1,33.61154721,0.477882514,0.162342577,2.943667167,0.003243486,0.020188661
Llgl2,1.593374699,-0.271856761,0.367599346,-0.739546368,0.459575295,0.6880676
Llph,8.504846629,0.470503882,0.153724002,3.060705401,0.002208162,0.015141591
Llph-ps1,0.708511453,0.113706572,1.341591794,0.08475497,0.932456193,0.972654955
Llph-ps2,7.108707937,0.304896209,0.368751802,0.826833135,0.408331646,0.643167527
Lman1,24.06408167,0.398355191,0.209246164,1.903763413,0.056941004,0.171107678
Lman1l,0.825409318,0.808271393,0.582957384,1.386501683,0.165593767,0.361355606
Lman2,36.31042758,0.312215404,0.077971652,4.004216853,6.22233E-05,0.000961498
Lman2l,62.55390187,0.230283005,0.099392217,2.316911845,0.020508534,0.081184651
Lmbr1,240.2980049,-0.172542876,0.072223833,-2.389001934,0.016894213,0.070198423
Lmbr1l,34.51995743,-0.022469323,0.099954833,-0.224794762,0.822138941,0.923910236
Lmbrd1,171.903303,-0.023512365,0.050209497,-0.468285221,0.639580636,0.824187685
Lmbrd2,98.01238216,-0.106862196,0.081710028,-1.307822294,0.190933591,0.397404241
Lmcd1,7.455714373,-0.40338042,0.242952164,-1.660328575,0.09684837,0.247967002
Lmf1,61.68378423,-0.089616219,0.106612386,-0.840579802,0.400583378,0.636074539
Lmf2,6.519884179,-0.480827717,0.209080809,-2.299721914,0.02146398,0.083957929
Lmln,89.57086394,-0.101882119,0.092827688,-1.097540206,0.272405315,0.502463846
Lmna,49.04326203,0.086665981,0.108159899,0.801276462,0.422971614,0.657432384
Lmnb1,36.87013317,0.530819568,0.123155065,4.310172464,1.63127E-05,0.000348223
Lmnb2,14.75926446,-0.173598044,0.155758603,-1.114532623,0.265050757,0.494286769
Lmntd1,31.45575676,0.282169136,0.207108289,1.362423193,0.173064368,0.371978425
Lmntd2,0.509477537,0.401059753,0.729126751,0.550054915,0.582281709,0.784438918
Lmo1,10.70514048,0.124585141,0.158760655,0.784735622,0.432608592,0.665311935
Lmo2,31.16812505,0.186406326,0.106142226,1.756193854,0.079055314,0.215374812
Lmo3,83.59764303,-0.211301907,0.12994619,-1.626072349,0.103934265,0.260729184
Lmo4,63.89065008,0.099765026,0.114278202,0.873001362,0.382662335,0.618607045
